city,date,temperature,humidity,pressure,precipitation,wind_speed
Mumbai,2026-07-29 02:00:00,27.1,88,1002.9,0.0,15.4
Mumbai,2026-07-29 03:00:00,27.2,86,1002.4,0.2,16.5
Mumbai,2026-07-29 04:00:00,26.8,88,1002.3,0.6,16.8
Mumbai,2026-07-29 05:00:00,26.9,89,1002.4,0.3,18.4
Mumbai,2026-07-29 06:00:00,27.7,83,1002.8,0.2,19.9
Mumbai,2026-07-29 07:00:00,27.8,82,1003.4,0.9,19.8
Mumbai,2026-07-29 08:00:00,28.4,78,1004.0,0.8,18.8
Mumbai,2026-07-29 09:00:00,28.9,74,1004.3,0.9,21.1
Mumbai,2026-07-29 10:00:00,28.8,76,1004.6,0.7,23.4
Mumbai,2026-07-29 11:00:00,29.5,73,1004.7,0.3,22.2
Mumbai,2026-07-29 12:00:00,29.2,80,1004.1,0.3,23.8
Mumbai,2026-07-29 13:00:00,29.3,76,1003.8,0.3,25.0
Mumbai,2026-07-29 14:00:00,29.0,75,1003.2,0.3,25.1
Mumbai,2026-07-29 15:00:00,28.9,75,1002.6,1.2,24.9
Mumbai,2026-07-29 16:00:00,27.7,84,1002.0,0.9,23.4
Mumbai,2026-07-29 17:00:00,28.3,81,1002.2,0.7,20.5
Mumbai,2026-07-29 18:00:00,27.8,81,1002.2,0.5,20.9
Mumbai,2026-07-29 19:00:00,27.9,82,1002.5,0.4,21.2
Mumbai,2026-07-29 20:00:00,27.5,84,1003.1,0.6,19.8
Mumbai,2026-07-29 21:00:00,27.6,86,1003.4,0.5,20.5
Mumbai,2026-07-29 22:00:00,27.3,87,1003.6,0.8,20.2
Mumbai,2026-07-29 23:00:00,26.5,91,1003.0,0.1,19.3
Mumbai,2026-07-30 00:00:00,27.4,83,1002.4,1.0,19.7
Mumbai,2026-07-30 01:00:00,26.9,88,1001.9,0.5,19.0
Mumbai,2026-07-30 02:00:00,26.4,90,1001.4,0.4,16.2
Mumbai,2026-07-30 03:00:00,26.9,87,1001.2,0.2,14.8
Mumbai,2026-07-30 04:00:00,27.0,85,1000.9,0.2,13.9
Mumbai,2026-07-30 05:00:00,27.7,84,1000.6,0.2,18.3
Mumbai,2026-07-30 06:00:00,26.5,92,1000.9,0.3,18.4
Mumbai,2026-07-30 07:00:00,26.9,90,1001.4,0.5,15.1
Mumbai,2026-07-30 08:00:00,27.2,86,1001.9,0.3,15.9
Mumbai,2026-07-30 09:00:00,27.2,88,1002.2,0.4,14.5
Mumbai,2026-07-30 10:00:00,27.9,85,1002.1,0.2,15.3
Mumbai,2026-07-30 11:00:00,28.2,84,1002.3,0.5,15.7
Mumbai,2026-07-30 12:00:00,28.0,83,1001.8,0.5,18.6
Mumbai,2026-07-30 13:00:00,27.8,84,1001.4,0.4,19.8
Mumbai,2026-07-30 14:00:00,27.9,84,1000.4,0.6,18.2
Mumbai,2026-07-30 15:00:00,27.1,88,1000.0,1.0,19.7
Mumbai,2026-07-30 16:00:00,27.6,86,999.4,0.1,16.4
Mumbai,2026-07-30 17:00:00,27.0,86,999.5,0.8,18.4
Mumbai,2026-07-30 18:00:00,27.7,83,999.7,0.4,18.4
Mumbai,2026-07-30 19:00:00,27.6,84,999.9,0.2,20.2
Mumbai,2026-07-30 20:00:00,27.5,85,1000.6,0.6,18.8
Mumbai,2026-07-30 21:00:00,27.6,84,1000.9,0.3,18.6
Mumbai,2026-07-30 22:00:00,27.7,83,1001.3,0.1,18.6
Mumbai,2026-07-30 23:00:00,27.2,84,1001.0,0.1,16.8
Delhi,2026-07-01 00:00:00,31.3,73,999.4,0.0,11.1
Delhi,2026-07-01 01:00:00,31.0,74,999.1,0.0,11.5
Delhi,2026-07-01 02:00:00,30.4,74,999.3,0.0,11.0
Delhi,2026-07-01 03:00:00,29.9,70,999.2,0.0,10.5
Delhi,2026-07-01 04:00:00,28.8,74,999.7,0.5,10.6
Delhi,2026-07-01 05:00:00,27.7,94,999.8,0.3,10.0
Delhi,2026-07-01 06:00:00,26.9,91,1000.5,0.3,13.8
Delhi,2026-07-01 07:00:00,27.0,90,1000.9,0.4,10.4
Delhi,2026-07-01 08:00:00,28.5,84,1001.1,0.1,8.7
Delhi,2026-07-01 09:00:00,29.7,81,1001.4,0.0,5.2
Delhi,2026-07-01 10:00:00,30.7,77,1001.6,0.0,5.6
Delhi,2026-07-01 11:00:00,30.3,71,1002.2,0.1,8.6
Delhi,2026-07-01 12:00:00,30.8,70,1001.7,0.0,7.2
Delhi,2026-07-01 13:00:00,31.3,69,1000.8,0.0,7.2
Delhi,2026-07-01 14:00:00,32.2,65,999.8,0.0,8.1
Delhi,2026-07-01 15:00:00,32.7,62,998.9,0.0,7.9
Delhi,2026-07-01 16:00:00,32.1,65,998.5,0.0,8.0
Delhi,2026-07-01 17:00:00,32.6,60,997.8,0.0,9.4
Delhi,2026-07-01 18:00:00,31.2,66,998.0,0.0,8.0
Delhi,2026-07-01 19:00:00,30.4,70,998.7,0.0,6.9
Delhi,2026-07-01 20:00:00,29.9,73,999.6,0.0,5.8
Delhi,2026-07-01 21:00:00,29.8,74,1000.4,0.0,4.6
Delhi,2026-07-01 22:00:00,29.7,75,1001.3,0.0,2.9
Delhi,2026-07-01 23:00:00,30.2,73,1001.1,0.1,6.6
Delhi,2026-07-02 00:00:00,30.2,75,1001.2,0.0,2.3
Delhi,2026-07-02 01:00:00,29.7,75,1001.1,0.0,4.7
Delhi,2026-07-02 02:00:00,28.9,78,1000.8,0.1,7.3
Delhi,2026-07-02 03:00:00,28.1,76,1000.9,0.0,7.1
Delhi,2026-07-02 04:00:00,27.9,75,1001.4,0.0,6.6
Delhi,2026-07-02 05:00:00,25.9,95,1002.0,0.0,6.5
Delhi,2026-07-02 06:00:00,25.9,93,1002.4,4.4,3.8
Delhi,2026-07-02 07:00:00,26.1,93,1001.9,1.9,3.8
Delhi,2026-07-02 08:00:00,26.8,92,1001.6,0.4,4.0
Delhi,2026-07-02 09:00:00,28.3,82,1002.1,0.0,4.3
Delhi,2026-07-02 10:00:00,28.0,83,1002.5,0.0,2.1
Delhi,2026-07-02 11:00:00,27.1,85,1002.4,0.0,0.8
Delhi,2026-07-02 12:00:00,27.9,77,1001.9,0.0,2.7
Delhi,2026-07-02 13:00:00,29.7,69,1000.9,0.0,5.2
Delhi,2026-07-02 14:00:00,30.2,66,999.9,0.0,6.3
Delhi,2026-07-02 15:00:00,30.8,65,999.2,0.0,6.6
Delhi,2026-07-02 16:00:00,31.2,64,998.6,0.0,5.8
Delhi,2026-07-02 17:00:00,31.5,64,998.2,0.0,4.0
Delhi,2026-07-02 18:00:00,31.4,65,998.3,0.0,3.3
Delhi,2026-07-02 19:00:00,30.7,73,998.8,0.0,5.3
Delhi,2026-07-02 20:00:00,30.0,78,999.6,0.0,5.6
Delhi,2026-07-02 21:00:00,29.7,81,1000.6,0.0,5.8
Delhi,2026-07-02 22:00:00,29.3,83,1001.4,0.0,6.2
Delhi,2026-07-02 23:00:00,29.2,82,1001.8,0.0,7.4
Delhi,2026-07-03 00:00:00,28.9,84,1001.5,0.0,5.4
Delhi,2026-07-03 01:00:00,28.6,86,1001.3,0.0,6.4
Delhi,2026-07-03 02:00:00,28.2,87,1000.8,0.0,6.9
Delhi,2026-07-03 03:00:00,27.9,88,1000.8,0.0,6.3
Delhi,2026-07-03 04:00:00,27.8,88,1000.7,0.0,6.5
Delhi,2026-07-03 05:00:00,27.0,91,1001.0,0.0,6.3
Delhi,2026-07-03 06:00:00,27.6,87,1001.4,0.0,5.8
Delhi,2026-07-03 07:00:00,28.8,81,1001.9,0.0,3.6
Delhi,2026-07-03 08:00:00,30.5,73,1001.7,0.0,4.3
Delhi,2026-07-03 09:00:00,32.4,62,1001.5,0.0,6.0
Delhi,2026-07-03 10:00:00,33.5,55,1001.5,0.1,7.9
Delhi,2026-07-03 11:00:00,34.5,49,1001.1,0.1,5.8
Delhi,2026-07-03 12:00:00,33.8,54,1000.8,0.3,6.2
Delhi,2026-07-03 13:00:00,33.9,55,1000.1,0.0,4.8
Delhi,2026-07-03 14:00:00,34.0,55,999.0,0.0,2.9
Delhi,2026-07-03 15:00:00,34.3,54,998.5,0.0,2.4
Delhi,2026-07-03 16:00:00,34.4,53,997.9,0.0,2.9
Delhi,2026-07-03 17:00:00,33.8,57,997.4,0.0,5.6
Delhi,2026-07-03 18:00:00,32.7,64,998.1,0.0,5.8
Delhi,2026-07-03 19:00:00,31.6,71,998.9,0.0,6.5
Delhi,2026-07-03 20:00:00,30.9,75,999.5,0.0,4.8
Delhi,2026-07-03 21:00:00,30.5,77,1000.2,0.0,4.4
Delhi,2026-07-03 22:00:00,30.4,79,1000.4,0.0,4.2
Delhi,2026-07-03 23:00:00,30.7,75,999.8,0.0,5.1
Delhi,2026-07-04 00:00:00,30.5,74,999.8,0.0,3.9
Delhi,2026-07-04 01:00:00,30.2,74,999.8,0.0,4.0
Delhi,2026-07-04 02:00:00,30.0,74,999.7,0.0,4.3
Delhi,2026-07-04 03:00:00,29.9,75,999.5,0.0,3.4
Delhi,2026-07-04 04:00:00,29.9,76,999.4,0.0,2.4
Delhi,2026-07-04 05:00:00,29.2,82,999.6,0.0,3.9
Delhi,2026-07-04 06:00:00,29.6,81,1000.0,0.0,3.8
Delhi,2026-07-04 07:00:00,30.7,77,1000.4,0.0,2.8
Delhi,2026-07-04 08:00:00,31.2,71,1000.1,0.2,4.9
Delhi,2026-07-04 09:00:00,32.2,66,999.8,0.4,4.3
Delhi,2026-07-04 10:00:00,33.4,62,999.9,0.0,4.1
Delhi,2026-07-04 11:00:00,32.6,65,999.9,0.1,2.5
Delhi,2026-07-04 12:00:00,34.1,57,999.5,0.3,2.4
Delhi,2026-07-04 13:00:00,35.7,51,998.3,0.1,2.2
Delhi,2026-07-04 14:00:00,36.4,49,997.3,0.0,3.9
Delhi,2026-07-04 15:00:00,36.5,48,996.5,0.1,5.1
Delhi,2026-07-04 16:00:00,36.5,49,995.9,0.1,5.2
Delhi,2026-07-04 17:00:00,33.4,67,996.2,0.1,6.8
Delhi,2026-07-04 18:00:00,32.9,70,995.9,0.0,4.6
Delhi,2026-07-04 19:00:00,32.1,78,996.3,0.0,2.2
Delhi,2026-07-04 20:00:00,31.7,79,996.9,0.0,4.3
Delhi,2026-07-04 21:00:00,31.5,81,997.4,0.0,2.7
Delhi,2026-07-04 22:00:00,31.0,82,998.3,0.0,6.2
Delhi,2026-07-04 23:00:00,31.7,76,998.2,0.0,6.1
Delhi,2026-07-05 00:00:00,30.8,81,997.7,0.0,3.5
Delhi,2026-07-05 01:00:00,30.4,84,997.7,0.0,3.2
Delhi,2026-07-05 02:00:00,30.2,85,997.6,0.0,4.5
Delhi,2026-07-05 03:00:00,29.7,86,997.7,0.0,6.1
Delhi,2026-07-05 04:00:00,29.0,88,998.0,0.5,6.9
Delhi,2026-07-05 05:00:00,28.8,91,998.1,0.1,6.6
Delhi,2026-07-05 06:00:00,29.4,87,998.5,0.0,3.8
Delhi,2026-07-05 07:00:00,30.8,80,999.1,0.0,3.8
Delhi,2026-07-05 08:00:00,32.8,70,999.0,0.0,4.7
Delhi,2026-07-05 09:00:00,34.4,59,998.8,0.0,4.7
Delhi,2026-07-05 10:00:00,34.5,55,998.8,0.2,8.8
Delhi,2026-07-05 11:00:00,31.5,75,999.4,2.5,6.5
Delhi,2026-07-05 12:00:00,33.9,64,998.5,0.0,1.7
Delhi,2026-07-05 13:00:00,33.4,63,998.0,0.2,8.4
Delhi,2026-07-05 14:00:00,32.1,71,997.2,0.2,8.5
Delhi,2026-07-05 15:00:00,32.9,69,996.5,0.0,2.7
Delhi,2026-07-05 16:00:00,33.4,66,996.0,0.0,1.2
Delhi,2026-07-05 17:00:00,31.5,72,995.8,0.0,5.3
Delhi,2026-07-05 18:00:00,31.2,74,996.3,0.0,3.3
Delhi,2026-07-05 19:00:00,30.9,77,997.2,0.0,7.4
Delhi,2026-07-05 20:00:00,30.6,80,998.1,0.0,8.8
Delhi,2026-07-05 21:00:00,30.3,82,998.8,0.0,6.3
Delhi,2026-07-05 22:00:00,30.0,84,999.3,0.0,4.0
Delhi,2026-07-05 23:00:00,30.0,82,998.5,0.0,3.9
Delhi,2026-07-06 00:00:00,30.1,80,998.7,0.0,7.3
Delhi,2026-07-06 01:00:00,30.1,77,998.9,0.0,6.5
Delhi,2026-07-06 02:00:00,29.9,77,998.6,0.0,7.3
Delhi,2026-07-06 03:00:00,29.7,77,998.2,0.0,5.1
Delhi,2026-07-06 04:00:00,29.6,78,998.8,0.0,1.6
Delhi,2026-07-06 05:00:00,26.8,95,998.4,0.0,5.9
Delhi,2026-07-06 06:00:00,27.7,94,998.9,0.0,5.1
Delhi,2026-07-06 07:00:00,28.7,89,999.0,0.0,3.1
Delhi,2026-07-06 08:00:00,30.3,82,999.7,0.0,3.5
Delhi,2026-07-06 09:00:00,31.7,76,999.9,0.0,4.4
Delhi,2026-07-06 10:00:00,33.0,67,999.9,0.1,5.7
Delhi,2026-07-06 11:00:00,34.1,55,999.6,0.0,7.3
Delhi,2026-07-06 12:00:00,35.3,50,998.6,0.0,2.3
Delhi,2026-07-06 13:00:00,36.1,48,998.1,0.0,0.4
Delhi,2026-07-06 14:00:00,36.5,48,997.0,0.0,2.0
Delhi,2026-07-06 15:00:00,36.7,48,996.4,0.0,2.6
Delhi,2026-07-06 16:00:00,36.6,48,995.7,0.0,1.1
Delhi,2026-07-06 17:00:00,34.5,59,995.5,0.0,7.0
Delhi,2026-07-06 18:00:00,33.6,68,996.1,0.4,4.5
Delhi,2026-07-06 19:00:00,32.5,76,996.8,0.0,3.3
Delhi,2026-07-06 20:00:00,32.1,80,997.3,0.0,2.0
Delhi,2026-07-06 21:00:00,32.0,78,998.3,0.0,4.2
Delhi,2026-07-06 22:00:00,31.7,76,998.7,0.0,4.2
Delhi,2026-07-06 23:00:00,31.1,79,998.8,0.0,3.5
Delhi,2026-07-07 00:00:00,31.0,80,998.7,0.0,3.1
Delhi,2026-07-07 01:00:00,30.9,81,998.3,0.0,2.3
Delhi,2026-07-07 02:00:00,30.6,82,998.0,0.0,4.0
Delhi,2026-07-07 03:00:00,30.2,84,997.3,0.0,3.7
Delhi,2026-07-07 04:00:00,29.8,85,997.8,0.0,4.0
Delhi,2026-07-07 05:00:00,27.5,96,998.2,0.0,7.9
Delhi,2026-07-07 06:00:00,27.6,95,998.5,1.2,5.6
Delhi,2026-07-07 07:00:00,28.2,95,999.0,0.1,5.0
Delhi,2026-07-07 08:00:00,29.8,88,999.5,0.0,5.2
Delhi,2026-07-07 09:00:00,31.6,76,999.2,0.0,7.5
Delhi,2026-07-07 10:00:00,32.8,68,999.0,0.0,7.3
Delhi,2026-07-07 11:00:00,31.0,81,999.0,0.0,4.9
Delhi,2026-07-07 12:00:00,32.5,70,998.6,0.0,1.4
Delhi,2026-07-07 13:00:00,30.9,72,998.3,0.6,5.7
Delhi,2026-07-07 14:00:00,31.9,69,997.1,0.2,1.5
Delhi,2026-07-07 15:00:00,32.5,64,996.3,0.0,6.2
Delhi,2026-07-07 16:00:00,30.4,78,996.0,0.0,9.8
Delhi,2026-07-07 17:00:00,26.5,94,996.2,0.0,7.6
Delhi,2026-07-07 18:00:00,26.7,96,996.0,3.1,2.0
Delhi,2026-07-07 19:00:00,26.8,96,996.8,1.6,2.6
Delhi,2026-07-07 20:00:00,27.0,96,997.8,1.0,4.3
Delhi,2026-07-07 21:00:00,26.9,97,999.0,0.5,6.6
Delhi,2026-07-07 22:00:00,27.0,96,999.2,0.1,2.8
Delhi,2026-07-07 23:00:00,27.0,95,998.4,0.0,4.0
Delhi,2026-07-08 00:00:00,26.9,95,998.3,0.0,1.6
Delhi,2026-07-08 01:00:00,27.0,94,997.7,0.0,1.4
Delhi,2026-07-08 02:00:00,26.9,96,997.8,0.0,9.6
Delhi,2026-07-08 03:00:00,26.8,94,997.8,0.0,4.6
Delhi,2026-07-08 04:00:00,26.7,93,997.9,0.0,8.2
Delhi,2026-07-08 05:00:00,26.1,97,997.6,0.5,7.1
Delhi,2026-07-08 06:00:00,26.3,97,997.6,1.5,9.5
Delhi,2026-07-08 07:00:00,26.6,97,997.9,0.9,9.7
Delhi,2026-07-08 08:00:00,27.1,94,998.3,0.2,10.8
Delhi,2026-07-08 09:00:00,27.8,89,998.4,0.1,9.3
Delhi,2026-07-08 10:00:00,28.7,83,998.5,0.0,10.1
Delhi,2026-07-08 11:00:00,27.3,92,998.7,0.1,8.3
Delhi,2026-07-08 12:00:00,27.7,88,998.2,1.2,8.1
Delhi,2026-07-08 13:00:00,29.1,79,997.4,0.1,7.7
Delhi,2026-07-08 14:00:00,29.3,78,996.7,0.1,8.3
Delhi,2026-07-08 15:00:00,29.0,80,996.1,0.1,7.8
Delhi,2026-07-08 16:00:00,29.1,80,995.6,0.3,7.9
Delhi,2026-07-08 17:00:00,27.1,91,996.2,0.1,8.0
Delhi,2026-07-08 18:00:00,26.5,96,996.0,2.1,8.1
Delhi,2026-07-08 19:00:00,26.3,95,996.3,0.7,8.4
Delhi,2026-07-08 20:00:00,26.5,94,997.2,0.2,8.8
Delhi,2026-07-08 21:00:00,26.6,95,997.7,0.6,10.3
Delhi,2026-07-08 22:00:00,26.7,96,997.7,1.0,10.2
Delhi,2026-07-08 23:00:00,26.2,94,997.4,2.0,8.6
Delhi,2026-07-09 00:00:00,26.0,96,997.0,1.9,9.0
Delhi,2026-07-09 01:00:00,25.9,95,996.3,1.8,9.9
Delhi,2026-07-09 02:00:00,25.8,96,996.1,1.8,9.4
Delhi,2026-07-09 03:00:00,25.8,95,995.9,1.7,9.9
Delhi,2026-07-09 04:00:00,25.7,96,996.2,8.0,10.2
Delhi,2026-07-09 05:00:00,25.4,96,996.8,18.1,11.4
Delhi,2026-07-09 06:00:00,25.2,97,996.3,10.1,11.1
Delhi,2026-07-09 07:00:00,25.0,98,996.6,7.3,16.5
Delhi,2026-07-09 08:00:00,25.6,93,997.6,12.1,18.9
Delhi,2026-07-09 09:00:00,25.3,94,998.0,15.1,15.8
Delhi,2026-07-09 10:00:00,25.4,94,998.5,9.0,13.2
Delhi,2026-07-09 11:00:00,25.2,94,999.7,8.1,8.8
Delhi,2026-07-09 12:00:00,25.4,94,999.5,3.5,6.9
Delhi,2026-07-09 13:00:00,26.4,92,998.8,1.2,7.5
Delhi,2026-07-09 14:00:00,27.9,83,998.1,0.1,11.5
Delhi,2026-07-09 15:00:00,28.6,78,998.2,0.0,12.4
Delhi,2026-07-09 16:00:00,28.9,77,997.5,0.0,10.4
Delhi,2026-07-09 17:00:00,29.2,75,997.3,0.0,12.9
Delhi,2026-07-09 18:00:00,28.3,80,997.5,0.0,10.6
Delhi,2026-07-09 19:00:00,27.3,86,998.4,0.0,8.5
Delhi,2026-07-09 20:00:00,26.8,89,998.8,0.0,6.4
Delhi,2026-07-09 21:00:00,26.5,91,999.6,0.0,5.8
Delhi,2026-07-09 22:00:00,26.1,92,999.5,0.0,4.7
Delhi,2026-07-09 23:00:00,27.1,95,999.5,0.0,6.4
Delhi,2026-07-10 00:00:00,26.5,97,999.2,0.0,6.2
Delhi,2026-07-10 01:00:00,26.3,97,998.6,0.0,5.6
Delhi,2026-07-10 02:00:00,26.0,97,998.3,0.0,6.3
Delhi,2026-07-10 03:00:00,25.7,96,998.2,0.0,6.8
Delhi,2026-07-10 04:00:00,25.5,96,998.8,0.0,7.1
Delhi,2026-07-10 05:00:00,26.9,97,998.5,0.0,6.3
Delhi,2026-07-10 06:00:00,27.2,94,998.7,0.3,6.2
Delhi,2026-07-10 07:00:00,27.8,90,999.6,0.1,7.4
Delhi,2026-07-10 08:00:00,28.4,86,999.9,0.2,6.6
Delhi,2026-07-10 09:00:00,30.1,79,1000.1,0.0,9.9
Delhi,2026-07-10 10:00:00,30.0,78,1000.4,0.0,11.5
Delhi,2026-07-10 11:00:00,31.1,73,1000.0,0.0,9.7
Delhi,2026-07-10 12:00:00,32.1,68,999.8,0.0,10.0
Delhi,2026-07-10 13:00:00,32.5,66,998.7,0.0,10.5
Delhi,2026-07-10 14:00:00,32.8,63,998.2,0.0,10.7
Delhi,2026-07-10 15:00:00,33.0,62,997.8,0.0,10.5
Delhi,2026-07-10 16:00:00,32.8,62,997.2,0.0,8.7
Delhi,2026-07-10 17:00:00,32.0,64,996.8,0.0,4.5
Delhi,2026-07-10 18:00:00,31.3,72,997.4,0.0,4.0
Delhi,2026-07-10 19:00:00,30.1,78,998.0,0.0,4.6
Delhi,2026-07-10 20:00:00,29.6,79,998.7,0.0,7.2
Delhi,2026-07-10 21:00:00,29.1,81,999.3,0.0,8.1
Delhi,2026-07-10 22:00:00,28.5,86,999.4,0.0,3.6
Delhi,2026-07-10 23:00:00,28.3,87,999.3,0.0,4.8
Delhi,2026-07-11 00:00:00,27.9,89,998.6,0.0,5.2
Delhi,2026-07-11 01:00:00,27.7,89,998.2,0.0,5.2
Delhi,2026-07-11 02:00:00,27.6,90,997.6,0.0,2.4
Delhi,2026-07-11 03:00:00,27.5,91,997.7,0.0,1.9
Delhi,2026-07-11 04:00:00,27.5,91,997.9,0.0,0.8
Delhi,2026-07-11 05:00:00,27.4,93,997.9,0.0,2.8
Delhi,2026-07-11 06:00:00,27.7,93,998.2,0.0,4.8
Delhi,2026-07-11 07:00:00,28.6,87,998.6,0.0,1.7
Delhi,2026-07-11 08:00:00,29.1,84,999.4,0.0,5.6
Delhi,2026-07-11 09:00:00,30.5,77,999.3,0.0,4.7
Delhi,2026-07-11 10:00:00,32.3,64,999.0,0.0,10.3
Delhi,2026-07-11 11:00:00,33.1,60,998.8,0.0,11.8
Delhi,2026-07-11 12:00:00,33.7,59,998.4,0.1,9.3
Delhi,2026-07-11 13:00:00,34.1,58,997.5,0.1,8.1
Delhi,2026-07-11 14:00:00,34.3,57,996.8,0.1,6.6
Delhi,2026-07-11 15:00:00,34.2,57,996.2,0.0,5.8
Delhi,2026-07-11 16:00:00,34.2,57,995.6,0.0,6.4
Delhi,2026-07-11 17:00:00,34.1,61,995.5,0.0,4.9
Delhi,2026-07-11 18:00:00,32.7,71,995.8,0.0,4.6
Delhi,2026-07-11 19:00:00,31.7,78,996.3,0.0,2.3
Delhi,2026-07-11 20:00:00,31.5,79,997.0,0.0,1.0
Delhi,2026-07-11 21:00:00,31.0,81,997.6,0.0,4.0
Delhi,2026-07-11 22:00:00,30.7,77,997.8,0.0,6.2
Delhi,2026-07-11 23:00:00,31.0,76,997.4,0.0,5.4
Delhi,2026-07-12 00:00:00,29.9,79,996.5,0.0,7.8
Delhi,2026-07-12 01:00:00,29.5,80,996.0,0.0,6.6
Delhi,2026-07-12 02:00:00,29.1,80,995.6,0.0,6.0
Delhi,2026-07-12 03:00:00,28.9,79,995.0,0.0,6.5
Delhi,2026-07-12 04:00:00,28.7,78,995.1,0.0,5.9
Delhi,2026-07-12 05:00:00,29.4,74,994.8,0.0,10.9
Delhi,2026-07-12 06:00:00,29.6,72,995.4,0.0,10.5
Delhi,2026-07-12 07:00:00,30.5,70,995.8,0.0,10.5
Delhi,2026-07-12 08:00:00,31.3,67,996.2,0.0,12.3
Delhi,2026-07-12 09:00:00,32.2,64,996.6,0.0,11.8
Delhi,2026-07-12 10:00:00,33.2,62,996.7,0.0,11.4
Delhi,2026-07-12 11:00:00,34.3,59,996.7,0.0,11.8
Delhi,2026-07-12 12:00:00,34.6,57,996.7,0.1,10.7
Delhi,2026-07-12 13:00:00,35.0,55,996.0,0.1,9.6
Delhi,2026-07-12 14:00:00,35.0,55,995.6,0.1,8.8
Delhi,2026-07-12 15:00:00,34.3,59,995.5,0.3,8.9
Delhi,2026-07-12 16:00:00,32.4,65,995.7,0.3,9.6
Delhi,2026-07-12 17:00:00,34.6,58,994.9,0.6,5.4
Delhi,2026-07-12 18:00:00,33.6,68,995.0,0.0,3.8
Delhi,2026-07-12 19:00:00,32.3,73,995.4,0.0,4.2
Delhi,2026-07-12 20:00:00,31.9,75,996.1,0.0,2.7
Delhi,2026-07-12 21:00:00,31.5,77,997.0,0.0,2.4
Delhi,2026-07-12 22:00:00,31.1,78,997.5,0.0,3.4
Delhi,2026-07-12 23:00:00,31.5,72,997.1,0.0,8.4
Delhi,2026-07-13 00:00:00,30.5,72,996.8,0.1,11.3
Delhi,2026-07-13 01:00:00,30.5,64,996.7,0.0,13.7
Delhi,2026-07-13 02:00:00,29.6,67,996.7,0.0,9.8
Delhi,2026-07-13 03:00:00,28.9,70,996.6,0.0,7.7
Delhi,2026-07-13 04:00:00,28.4,72,996.9,0.0,7.9
Delhi,2026-07-13 05:00:00,29.0,73,996.9,0.0,11.6
Delhi,2026-07-13 06:00:00,29.1,72,997.1,0.0,11.5
Delhi,2026-07-13 07:00:00,30.0,70,997.5,0.0,10.4
Delhi,2026-07-13 08:00:00,31.2,67,998.2,0.0,9.5
Delhi,2026-07-13 09:00:00,32.4,63,998.3,0.0,11.0
Delhi,2026-07-13 10:00:00,33.4,60,998.3,0.0,10.8
Delhi,2026-07-13 11:00:00,34.7,54,998.1,0.0,10.3
Delhi,2026-07-13 12:00:00,35.2,51,998.1,0.0,7.7
Delhi,2026-07-13 13:00:00,35.7,48,997.7,0.0,5.9
Delhi,2026-07-13 14:00:00,35.8,48,997.2,0.0,6.9
Delhi,2026-07-13 15:00:00,35.6,49,996.6,0.0,8.8
Delhi,2026-07-13 16:00:00,35.4,50,996.4,0.0,8.5
Delhi,2026-07-13 17:00:00,34.3,65,996.0,0.0,5.2
Delhi,2026-07-13 18:00:00,33.5,71,996.4,0.0,4.4
Delhi,2026-07-13 19:00:00,32.6,74,996.9,0.0,3.8
Delhi,2026-07-13 20:00:00,32.2,67,997.7,0.0,6.4
Delhi,2026-07-13 21:00:00,31.8,63,998.1,0.0,6.1
Delhi,2026-07-13 22:00:00,30.8,69,999.0,0.0,6.4
Delhi,2026-07-13 23:00:00,30.6,72,998.6,0.0,6.1
Delhi,2026-07-14 00:00:00,29.8,77,998.7,0.0,4.3
Delhi,2026-07-14 01:00:00,29.7,77,998.2,0.0,5.1
Delhi,2026-07-14 02:00:00,29.8,72,998.1,0.0,7.6
Delhi,2026-07-14 03:00:00,29.3,74,998.1,0.0,6.6
Delhi,2026-07-14 04:00:00,28.7,77,998.5,0.0,6.2
Delhi,2026-07-14 05:00:00,26.1,95,999.4,0.0,5.3
Delhi,2026-07-14 06:00:00,26.4,85,999.3,1.0,19.6
Delhi,2026-07-14 07:00:00,28.1,76,999.3,0.1,9.7
Delhi,2026-07-14 08:00:00,30.8,70,999.3,0.0,7.9
Delhi,2026-07-14 09:00:00,32.0,65,999.9,0.0,8.0
Delhi,2026-07-14 10:00:00,33.4,60,1000.2,0.0,9.8
Delhi,2026-07-14 11:00:00,35.2,51,1000.3,0.0,11.7
Delhi,2026-07-14 12:00:00,35.6,48,1000.0,0.0,9.6
Delhi,2026-07-14 13:00:00,36.0,46,999.6,0.0,8.6
Delhi,2026-07-14 14:00:00,36.2,45,999.0,0.0,7.7
Delhi,2026-07-14 15:00:00,36.2,45,998.4,0.0,8.3
Delhi,2026-07-14 16:00:00,35.8,45,998.2,0.0,9.9
Delhi,2026-07-14 17:00:00,28.1,89,998.9,0.0,8.2
Delhi,2026-07-14 18:00:00,28.7,89,998.8,1.1,9.7
Delhi,2026-07-14 19:00:00,28.2,88,999.9,0.1,11.3
Delhi,2026-07-14 20:00:00,28.0,83,1000.6,0.0,6.5
Delhi,2026-07-14 21:00:00,28.4,80,1001.0,0.0,5.8
Delhi,2026-07-14 22:00:00,28.7,76,1001.5,0.0,6.6
Delhi,2026-07-14 23:00:00,29.4,74,1001.2,0.0,4.6
Delhi,2026-07-15 00:00:00,27.4,83,1001.2,0.0,7.4
Delhi,2026-07-15 01:00:00,26.3,87,1001.0,0.0,9.4
